Ware_house_ID,segment,assigned_by
WH_106637,4,kmeans
WH_106638,2,kmeans
WH_106639,3,kmeans
WH_106640,1,kmeans
WH_106641,2,kmeans
WH_106642,4,kmeans
WH_106643,2,kmeans
WH_106644,1,kmeans
WH_106645,2,kmeans
WH_106646,2,kmeans
WH_106647,2,kmeans
WH_106648,1,kmeans
WH_106649,3,kmeans
WH_106650,3,kmeans
WH_106651,2,kmeans
WH_106652,4,kmeans
WH_106653,4,kmeans
WH_106654,4,kmeans
WH_106655,2,kmeans
WH_106656,2,kmeans
WH_106658,1,kmeans
WH_106659,1,kmeans
WH_106660,4,kmeans
WH_106661,4,kmeans
WH_106662,4,kmeans
WH_106663,2,kmeans
WH_106664,4,kmeans
WH_106666,3,kmeans
WH_106667,4,kmeans
WH_106668,2,kmeans
WH_106669,4,kmeans
WH_106670,3,kmeans
WH_106671,1,kmeans
WH_106672,3,kmeans
WH_106673,4,kmeans
WH_106674,3,kmeans
WH_106675,1,kmeans
WH_106676,4,kmeans
WH_106677,3,kmeans
WH_106678,2,kmeans
WH_106679,3,kmeans
WH_106680,4,kmeans
WH_106681,3,kmeans
WH_106682,1,kmeans
WH_106683,1,kmeans
WH_106684,4,kmeans
WH_106686,2,kmeans
WH_106687,4,kmeans
WH_106688,4,kmeans
WH_106689,1,kmeans
WH_106690,4,kmeans
WH_106691,1,kmeans
WH_106692,1,kmeans
WH_106693,4,kmeans
WH_106694,3,kmeans
WH_106695,3,kmeans
WH_106697,4,kmeans
WH_106698,4,kmeans
WH_106699,4,kmeans
WH_106700,2,kmeans
WH_106701,4,kmeans
WH_106702,4,kmeans
WH_106703,1,kmeans
WH_106705,3,kmeans
WH_106706,3,kmeans
WH_106707,2,kmeans
WH_106708,4,kmeans
WH_106709,2,kmeans
WH_106710,4,kmeans
WH_106711,4,kmeans
WH_106712,1,kmeans
WH_106714,3,kmeans
WH_106715,3,kmeans
WH_106716,1,kmeans
WH_106718,2,kmeans
WH_106719,3,kmeans
WH_106720,4,kmeans
WH_106721,4,kmeans
WH_106722,4,kmeans
WH_106723,4,kmeans
WH_106724,3,kmeans
WH_106725,1,kmeans
WH_106726,1,kmeans
WH_106727,1,kmeans
WH_106728,3,kmeans
WH_106729,1,kmeans
WH_106730,4,kmeans
WH_106731,2,kmeans
WH_106732,4,kmeans
WH_106733,1,kmeans
WH_106735,4,kmeans
WH_106736,2,kmeans
WH_106738,3,kmeans
WH_106739,2,kmeans
WH_106740,4,kmeans
WH_106741,4,kmeans
WH_106742,4,kmeans
WH_106743,1,kmeans
WH_106744,3,kmeans
WH_106745,3,kmeans
WH_106746,2,kmeans
WH_106747,1,kmeans
WH_106748,3,kmeans
WH_106749,4,kmeans
WH_106750,1,kmeans
WH_106751,3,kmeans
WH_106752,1,kmeans
WH_106753,2,kmeans
WH_106754,4,kmeans
WH_106755,2,kmeans
WH_106756,1,kmeans
WH_106757,4,kmeans
WH_106758,4,kmeans
WH_106759,4,kmeans
WH_106760,3,kmeans
WH_106761,4,kmeans
WH_106762,4,kmeans
WH_106763,1,kmeans
WH_106764,3,kmeans
WH_106765,1,kmeans
WH_106766,4,kmeans
WH_106767,1,kmeans
WH_106768,4,kmeans
WH_106769,3,kmeans
WH_106770,4,kmeans
WH_106771,4,kmeans
WH_106772,4,kmeans
WH_106773,2,kmeans
WH_106774,1,kmeans
WH_106775,3,kmeans
WH_106776,4,kmeans
WH_106777,4,kmeans
WH_106778,1,kmeans
WH_106779,4,kmeans
WH_106780,4,kmeans
WH_106781,3,kmeans
WH_106782,2,kmeans
WH_106783,1,kmeans
WH_106784,3,kmeans
WH_106785,2,kmeans
WH_106786,2,kmeans
WH_106787,4,kmeans
WH_106788,1,kmeans
WH_106789,1,kmeans
WH_106790,4,kmeans
WH_106791,1,kmeans
WH_106792,2,kmeans
WH_106793,3,kmeans
WH_106794,1,kmeans
WH_106795,2,kmeans
WH_106796,4,kmeans
WH_106797,3,kmeans
WH_106798,1,kmeans
WH_106799,4,kmeans
WH_106800,1,kmeans
WH_106801,4,kmeans
WH_106802,4,kmeans
WH_106803,4,kmeans
WH_106804,4,kmeans
WH_106805,2,kmeans
WH_106806,1,kmeans
WH_106807,4,kmeans
WH_106808,3,kmeans
WH_106809,3,kmeans
WH_106810,1,kmeans
WH_106811,3,kmeans
WH_106812,1,kmeans
WH_106813,1,kmeans
WH_106814,3,kmeans
WH_106815,1,kmeans
WH_106816,1,kmeans
WH_106817,4,kmeans
WH_106818,2,kmeans
WH_106819,3,kmeans
WH_106820,4,kmeans
WH_106821,3,kmeans
WH_106822,1,kmeans
WH_106823,2,kmeans
WH_106824,3,kmeans
WH_106825,1,kmeans
WH_106826,4,kmeans
WH_106827,3,kmeans
WH_106828,3,kmeans
WH_106829,4,kmeans
WH_106830,3,kmeans
WH_106831,4,kmeans
WH_106832,3,kmeans
WH_106833,2,kmeans
WH_106834,4,kmeans
WH_106835,4,kmeans
WH_106836,1,kmeans
WH_106837,2,kmeans
WH_106838,3,kmeans
WH_106839,2,kmeans
WH_106840,4,kmeans
WH_106841,4,kmeans
WH_106842,4,kmeans
WH_106843,3,kmeans
WH_106844,3,kmeans
WH_106845,2,kmeans
WH_106846,2,kmeans
WH_106847,1,kmeans
WH_106848,3,kmeans
WH_106849,3,kmeans
WH_106851,1,kmeans
WH_106852,2,kmeans
WH_106853,1,kmeans
WH_106854,3,kmeans
WH_106855,1,kmeans
WH_106856,1,kmeans
WH_106857,3,kmeans
WH_106858,3,kmeans
WH_106859,4,kmeans
WH_106860,3,kmeans
WH_106861,2,kmeans
WH_106862,2,kmeans
WH_106863,2,kmeans
WH_106864,2,kmeans
WH_106865,4,kmeans
WH_106866,3,kmeans
WH_106867,1,kmeans
WH_106868,2,kmeans
WH_106869,2,kmeans
WH_106870,1,kmeans
WH_106871,3,kmeans
WH_106872,1,kmeans
WH_106873,4,kmeans
WH_106875,4,kmeans
WH_106876,3,kmeans
WH_106877,1,kmeans
WH_106878,1,kmeans
WH_106879,1,kmeans
WH_106880,1,kmeans
WH_106881,4,kmeans
WH_106882,4,kmeans
WH_106883,2,kmeans
WH_106884,4,kmeans
WH_106885,1,kmeans
WH_106886,2,kmeans
WH_106887,4,kmeans
WH_106889,1,kmeans
WH_106890,4,kmeans
WH_106891,4,kmeans
WH_106892,1,kmeans
WH_106893,2,kmeans
WH_106894,3,kmeans
WH_106895,2,kmeans
WH_106896,3,kmeans
WH_106898,1,kmeans
WH_106899,3,kmeans
WH_106900,2,kmeans
WH_106901,3,kmeans
WH_106902,3,kmeans
WH_106903,2,kmeans
WH_106904,2,kmeans
WH_106905,3,kmeans
WH_106906,1,kmeans
WH_106907,3,kmeans
WH_106908,4,kmeans
WH_106909,4,kmeans
WH_106910,4,kmeans
WH_106911,3,kmeans
WH_106912,4,kmeans
WH_106914,3,kmeans
WH_106915,4,kmeans
WH_106916,4,kmeans
WH_106917,1,kmeans
WH_106918,4,kmeans
WH_106919,3,kmeans
WH_106920,2,kmeans
WH_106921,3,kmeans
WH_106922,4,kmeans
WH_106923,3,kmeans
WH_106924,3,kmeans
WH_106925,4,kmeans
WH_106926,2,kmeans
WH_106927,4,kmeans
WH_106928,4,kmeans
WH_106929,4,kmeans
WH_106930,3,kmeans
WH_106931,3,kmeans
WH_106932,1,kmeans
WH_106933,3,kmeans
WH_106934,4,kmeans
WH_106935,4,kmeans
WH_106936,4,kmeans
WH_106937,4,kmeans
WH_106938,2,kmeans
WH_106939,3,kmeans
WH_106940,1,kmeans
WH_106941,4,kmeans
WH_106942,1,kmeans
WH_106943,4,kmeans
WH_106944,4,kmeans
WH_106945,4,kmeans
WH_106946,2,kmeans
WH_106947,2,kmeans
WH_106948,1,kmeans
WH_106949,1,kmeans
WH_106950,3,kmeans
WH_106951,4,kmeans
WH_106952,4,kmeans
WH_106953,4,kmeans
WH_106954,2,kmeans
WH_106955,2,kmeans
WH_106956,3,kmeans
WH_106957,1,kmeans
WH_106958,4,kmeans
WH_106959,1,kmeans
WH_106960,4,kmeans
WH_106961,1,kmeans
WH_106962,1,kmeans
WH_106963,3,kmeans
WH_106964,2,kmeans
WH_106965,4,kmeans
WH_106966,4,kmeans
WH_106967,1,kmeans
WH_106968,3,kmeans
WH_106969,4,kmeans
WH_106970,4,kmeans
WH_106971,4,kmeans
WH_106972,1,kmeans
WH_106973,3,kmeans
WH_106974,4,kmeans
WH_106975,1,kmeans
WH_106976,4,kmeans
WH_106977,2,kmeans
WH_106978,1,kmeans
WH_106979,2,kmeans
WH_106980,1,kmeans
WH_106981,3,kmeans
WH_106982,4,kmeans
WH_106983,3,kmeans
WH_106984,3,kmeans
WH_106985,4,kmeans
WH_106986,3,kmeans
WH_106987,1,kmeans
WH_106988,4,kmeans
WH_106989,1,kmeans
WH_106990,1,kmeans
WH_106991,3,kmeans
WH_106992,4,kmeans
WH_106993,2,kmeans
WH_106994,2,kmeans
WH_106995,4,kmeans
WH_106996,3,kmeans
WH_106997,1,kmeans
WH_106998,4,kmeans
WH_106999,2,kmeans
WH_107000,3,kmeans
WH_107001,1,kmeans
WH_107002,4,kmeans
WH_107003,4,kmeans
WH_107004,2,kmeans
WH_107005,2,kmeans
WH_107006,1,kmeans
WH_107007,1,kmeans
WH_107008,4,kmeans
WH_107009,3,kmeans
WH_107010,1,kmeans
WH_107011,3,kmeans
WH_107012,4,kmeans
WH_107013,1,kmeans
WH_107014,2,kmeans
WH_107015,4,kmeans
WH_107016,4,kmeans
WH_107017,4,kmeans
WH_107018,4,kmeans
WH_107019,2,kmeans
WH_107020,4,kmeans
WH_107021,3,kmeans
WH_107022,1,kmeans
WH_107023,4,kmeans
WH_107024,4,kmeans
WH_107025,1,kmeans
WH_107026,3,kmeans
WH_107027,4,kmeans
WH_107028,2,kmeans
WH_107029,2,kmeans
WH_107030,2,kmeans
WH_107031,2,kmeans
WH_107032,2,kmeans
WH_107033,1,kmeans
WH_107034,3,kmeans
WH_107035,4,kmeans
WH_107036,4,kmeans
WH_107038,3,kmeans
WH_107039,4,kmeans
WH_107040,3,kmeans
WH_107041,4,kmeans
WH_107042,4,kmeans
WH_107043,3,kmeans
WH_107044,4,kmeans
WH_107045,1,kmeans
WH_107046,2,kmeans
WH_107047,2,kmeans
WH_107048,4,kmeans
WH_107049,3,kmeans
WH_107050,3,kmeans
WH_107051,3,kmeans
WH_107052,3,kmeans
WH_107053,3,kmeans
WH_107054,2,kmeans
WH_107055,2,kmeans
WH_107056,1,kmeans
WH_107057,1,kmeans
WH_107058,4,kmeans
WH_107059,1,kmeans
WH_107060,1,kmeans
WH_107061,1,kmeans
WH_107062,1,kmeans
WH_107063,2,kmeans
WH_107064,2,kmeans
WH_107065,4,kmeans
WH_107066,3,kmeans
WH_107067,4,kmeans
WH_107068,3,kmeans
WH_107069,1,kmeans
WH_107070,4,kmeans
WH_107071,1,kmeans
WH_107072,4,kmeans
WH_107073,1,kmeans
WH_107075,2,kmeans
WH_107076,2,kmeans
WH_107078,3,kmeans
WH_107079,4,kmeans
WH_107080,3,kmeans
WH_107081,1,kmeans
WH_107082,2,kmeans
WH_107083,3,kmeans
WH_107084,4,kmeans
WH_107085,1,kmeans
WH_107086,2,kmeans
WH_107087,3,kmeans
WH_107088,2,kmeans
WH_107089,1,kmeans
WH_107090,4,kmeans
WH_107091,3,kmeans
WH_107092,1,kmeans
WH_107093,4,kmeans
WH_107094,3,kmeans
WH_107095,4,kmeans
WH_107096,4,kmeans
WH_107097,2,kmeans
WH_107098,3,kmeans
WH_107099,2,kmeans
WH_107100,3,kmeans
WH_107101,1,kmeans
WH_107102,2,kmeans
WH_107103,3,kmeans
WH_107104,3,kmeans
WH_107105,1,kmeans
WH_107106,3,kmeans
WH_107107,4,kmeans
WH_107108,1,kmeans
WH_107110,1,kmeans
WH_107111,1,kmeans
WH_107112,3,kmeans
WH_107113,4,kmeans
WH_107114,4,kmeans
WH_107115,2,kmeans
WH_107116,1,kmeans
WH_107117,4,kmeans
WH_107118,1,kmeans
WH_107119,1,kmeans
WH_107120,4,kmeans
WH_107121,3,kmeans
WH_107122,2,kmeans
WH_107123,4,kmeans
WH_107124,3,kmeans
WH_107125,3,kmeans
WH_107126,3,kmeans
WH_107127,1,kmeans
WH_107128,3,kmeans
WH_107129,3,kmeans
WH_107130,3,kmeans
WH_107131,3,kmeans
WH_107132,2,kmeans
WH_107133,4,kmeans
WH_107134,4,kmeans
WH_107135,1,kmeans
WH_107136,1,kmeans
WH_107137,2,kmeans
WH_107138,3,kmeans
WH_107139,4,kmeans
WH_107140,2,kmeans
WH_107141,3,kmeans
WH_107142,1,kmeans
WH_107143,2,kmeans
WH_107144,3,kmeans
WH_107145,2,kmeans
WH_107147,2,kmeans
WH_107148,4,kmeans
WH_107149,3,kmeans
WH_107150,3,kmeans
WH_107151,1,kmeans
WH_107152,1,kmeans
WH_107153,4,kmeans
WH_107154,1,kmeans
WH_107155,3,kmeans
WH_107156,1,kmeans
WH_107157,3,kmeans
WH_107158,4,kmeans
WH_107159,3,kmeans
WH_107161,3,kmeans
WH_107162,4,kmeans
WH_107163,3,kmeans
WH_107164,1,kmeans
WH_107165,3,kmeans
WH_107166,1,kmeans
WH_107167,1,kmeans
WH_107168,4,kmeans
WH_107169,4,kmeans
WH_107170,2,kmeans
WH_107171,1,kmeans
WH_107172,1,kmeans
WH_107173,1,kmeans
WH_107174,4,kmeans
WH_107176,4,kmeans
WH_107177,1,kmeans
WH_107178,1,kmeans
WH_107179,3,kmeans
WH_107180,4,kmeans
WH_107181,4,kmeans
WH_107182,1,kmeans
WH_107183,2,kmeans
WH_107184,1,kmeans
WH_107185,2,kmeans
WH_107186,4,kmeans
WH_107187,3,kmeans
WH_107188,4,kmeans
WH_107189,3,kmeans
WH_107190,4,kmeans
WH_107191,2,kmeans
WH_107192,4,kmeans
WH_107193,3,kmeans
WH_107194,3,kmeans
WH_107195,3,kmeans
WH_107196,1,kmeans
WH_107197,4,kmeans
WH_107198,4,kmeans
WH_107199,4,kmeans
WH_107200,3,kmeans
WH_107201,4,kmeans
WH_107202,2,kmeans
WH_107203,2,kmeans
WH_107204,3,kmeans
WH_107205,3,kmeans
WH_107206,1,kmeans
WH_107207,3,kmeans
WH_107208,1,kmeans
WH_107209,4,kmeans
WH_107210,1,kmeans
WH_107211,1,kmeans
WH_107212,4,kmeans
WH_107213,3,kmeans
WH_107214,2,kmeans
WH_107215,3,kmeans
WH_107216,4,kmeans
WH_107217,1,kmeans
WH_107218,3,kmeans
WH_107219,4,kmeans
WH_107220,3,kmeans
WH_107221,4,kmeans
WH_107222,3,kmeans
WH_107223,1,kmeans
WH_107224,1,kmeans
WH_107225,4,kmeans
WH_107226,4,kmeans
WH_107227,4,kmeans
WH_107229,2,kmeans
WH_107230,3,kmeans
WH_107231,1,kmeans
WH_107232,1,kmeans
WH_107233,4,kmeans
WH_107234,3,kmeans
WH_107236,1,kmeans
WH_107237,3,kmeans
WH_107238,4,kmeans
WH_107239,2,kmeans
WH_107240,1,kmeans
WH_107241,1,kmeans
WH_107242,1,kmeans
WH_107243,2,kmeans
WH_107244,2,kmeans
WH_107245,3,kmeans
WH_107246,1,kmeans
WH_107247,4,kmeans
WH_107248,3,kmeans
WH_107249,4,kmeans
WH_107250,1,kmeans
WH_107251,1,kmeans
WH_107252,3,kmeans
WH_107253,4,kmeans
WH_107254,3,kmeans
WH_107255,2,kmeans
WH_107256,1,kmeans
WH_107257,2,kmeans
WH_107258,2,kmeans
WH_107259,4,kmeans
WH_107260,3,kmeans
WH_107261,4,kmeans
WH_107262,4,kmeans
WH_107263,3,kmeans
WH_107264,1,kmeans
WH_107265,1,kmeans
WH_107266,1,kmeans
WH_107267,3,kmeans
WH_107268,4,kmeans
WH_107269,1,kmeans
WH_107270,4,kmeans
WH_107271,4,kmeans
WH_107272,1,kmeans
WH_107273,4,kmeans
WH_107274,4,kmeans
WH_107275,4,kmeans
WH_107276,4,kmeans
WH_107277,1,kmeans
WH_107278,3,kmeans
WH_107279,2,kmeans
WH_107280,4,kmeans
WH_107281,3,kmeans
WH_107282,1,kmeans
WH_107283,1,kmeans
WH_107284,4,kmeans
WH_107285,3,kmeans
WH_107287,3,kmeans
WH_107288,2,kmeans
WH_107289,1,kmeans
WH_107290,3,kmeans
WH_107291,2,kmeans
WH_107292,4,kmeans
WH_107293,4,kmeans
WH_107294,2,kmeans
WH_107295,4,kmeans
WH_107296,3,kmeans
WH_107297,4,kmeans
WH_107298,3,kmeans
WH_107299,3,kmeans
WH_107300,4,kmeans
WH_107301,3,kmeans
WH_107302,1,kmeans
WH_107303,4,kmeans
WH_107304,4,kmeans
WH_107305,3,kmeans
WH_107306,4,kmeans
WH_107307,2,kmeans
WH_107308,3,kmeans
WH_107309,3,kmeans
WH_107310,1,kmeans
WH_107311,4,kmeans
WH_107312,1,kmeans
WH_107313,3,kmeans
WH_107314,3,kmeans
WH_107315,1,kmeans
WH_107316,1,kmeans
WH_107317,3,kmeans
WH_107319,1,kmeans
WH_107320,4,kmeans
WH_107321,1,kmeans
WH_107322,3,kmeans
WH_107323,3,kmeans
WH_107324,2,kmeans
WH_107325,4,kmeans
WH_107326,2,kmeans
WH_107327,3,kmeans
WH_107328,2,kmeans
WH_107329,2,kmeans
WH_107330,4,kmeans
WH_107331,3,kmeans
WH_107332,3,kmeans
WH_107333,2,kmeans
WH_107334,4,kmeans
WH_107335,4,kmeans
WH_107336,2,kmeans
WH_107337,2,kmeans
WH_107338,3,kmeans
WH_107339,1,kmeans
WH_107340,2,kmeans
WH_107341,2,kmeans
WH_107342,4,kmeans
WH_107343,4,kmeans
WH_107344,3,kmeans
WH_107345,2,kmeans
WH_107346,4,kmeans
WH_107347,3,kmeans
WH_107348,4,kmeans
WH_107349,4,kmeans
WH_107350,4,kmeans
WH_107351,1,kmeans
WH_107352,1,kmeans
WH_107353,3,kmeans
WH_107354,4,kmeans
WH_107355,4,kmeans
WH_107356,4,kmeans
WH_107357,2,kmeans
WH_107358,1,kmeans
WH_107359,4,kmeans
WH_107360,3,kmeans
WH_107361,4,kmeans
WH_107362,4,kmeans
WH_107363,4,kmeans
WH_107364,1,kmeans
WH_107365,3,kmeans
WH_107366,2,kmeans
WH_107367,1,kmeans
WH_107368,3,kmeans
WH_107369,4,kmeans
WH_107370,3,kmeans
WH_107371,1,kmeans
WH_107372,1,kmeans
WH_107374,3,kmeans
WH_107375,4,kmeans
WH_107376,1,kmeans
WH_107377,1,kmeans
WH_107378,1,kmeans
WH_107379,3,kmeans
WH_107380,3,kmeans
WH_107381,3,kmeans
WH_107382,3,kmeans
WH_107383,4,kmeans
WH_107384,3,kmeans
WH_107385,4,kmeans
WH_107386,2,kmeans
WH_107387,1,kmeans
WH_107388,4,kmeans
WH_107389,4,kmeans
WH_107390,3,kmeans
WH_107391,4,kmeans
WH_107392,4,kmeans
WH_107393,2,kmeans
WH_107394,4,kmeans
WH_107395,2,kmeans
WH_107396,4,kmeans
WH_107397,2,kmeans
WH_107399,1,kmeans
WH_107400,4,kmeans
WH_107401,1,kmeans
WH_107402,1,kmeans
WH_107404,4,kmeans
WH_107405,1,kmeans
WH_107407,3,kmeans
WH_107408,2,kmeans
WH_107409,4,kmeans
WH_107410,1,kmeans
WH_107411,4,kmeans
WH_107412,1,kmeans
WH_107413,4,kmeans
WH_107414,4,kmeans
WH_107415,2,kmeans
WH_107416,3,kmeans
WH_107417,4,kmeans
WH_107418,1,kmeans
WH_107419,1,kmeans
WH_107420,4,kmeans
WH_107421,1,kmeans
WH_107422,2,kmeans
WH_107423,1,kmeans
WH_107424,2,kmeans
WH_107425,1,kmeans
WH_107426,1,kmeans
WH_107427,4,kmeans
WH_107428,3,kmeans
WH_107429,1,kmeans
WH_107430,4,kmeans
WH_107432,2,kmeans
WH_107433,3,kmeans
WH_107434,3,kmeans
WH_107435,2,kmeans
WH_107436,3,kmeans
WH_107437,4,kmeans
WH_107438,4,kmeans
WH_107440,4,kmeans
WH_107441,3,kmeans
WH_107442,3,kmeans
WH_107443,1,kmeans
WH_107444,3,kmeans
WH_107445,3,kmeans
WH_107446,2,kmeans
WH_107447,4,kmeans
WH_107448,4,kmeans
WH_107449,4,kmeans
WH_107450,4,kmeans
WH_107451,3,kmeans
WH_107452,3,kmeans
WH_107453,1,kmeans
WH_107454,4,kmeans
WH_107455,4,kmeans
WH_107456,4,kmeans
WH_107457,4,kmeans
WH_107458,3,kmeans
WH_107459,2,kmeans
WH_107460,4,kmeans
WH_107461,1,kmeans
WH_107462,3,kmeans
WH_107463,1,kmeans
WH_107464,2,kmeans
WH_107465,1,kmeans
WH_107466,1,kmeans
WH_107467,2,kmeans
WH_107468,3,kmeans
WH_107469,4,kmeans
WH_107470,2,kmeans
WH_107471,3,kmeans
WH_107472,4,kmeans
WH_107473,1,kmeans
WH_107474,4,kmeans
WH_107475,4,kmeans
WH_107476,3,kmeans
WH_107477,4,kmeans
WH_107479,3,kmeans
WH_107480,1,kmeans
WH_107481,1,kmeans
WH_107482,4,kmeans
WH_107483,3,kmeans
WH_107484,4,kmeans
WH_107486,1,kmeans
WH_107487,4,kmeans
WH_107488,4,kmeans
WH_107489,1,kmeans
WH_107490,4,kmeans
WH_107491,4,kmeans
WH_107492,2,kmeans
WH_107493,3,kmeans
WH_107494,1,kmeans
WH_107495,3,kmeans
WH_107496,1,kmeans
WH_107497,3,kmeans
WH_107498,3,kmeans
WH_107499,2,kmeans
WH_107500,4,kmeans
WH_107501,4,kmeans
WH_107502,4,kmeans
WH_107503,4,kmeans
WH_107504,1,kmeans
WH_107505,4,kmeans
WH_107506,1,kmeans
WH_107507,3,kmeans
WH_107508,4,kmeans
WH_107509,2,kmeans
WH_107510,2,kmeans
WH_107511,3,kmeans
WH_107512,3,kmeans
WH_107513,3,kmeans
WH_107514,1,kmeans
WH_107515,1,kmeans
WH_107516,3,kmeans
WH_107517,1,kmeans
WH_107518,3,kmeans
WH_107519,4,kmeans
WH_107520,4,kmeans
WH_107521,4,kmeans
WH_107522,3,kmeans
WH_107523,2,kmeans
WH_107524,4,kmeans
WH_107525,2,kmeans
WH_107526,4,kmeans
WH_107527,2,kmeans
WH_107528,1,kmeans
WH_107530,1,kmeans
WH_107532,1,kmeans
WH_107533,4,kmeans
WH_107534,4,kmeans
WH_107535,3,kmeans
WH_107536,3,kmeans
WH_107537,4,kmeans
WH_107538,1,kmeans
WH_107539,2,kmeans
WH_107540,2,kmeans
WH_107541,4,kmeans
WH_107543,4,kmeans
WH_107544,2,kmeans
WH_107545,4,kmeans
WH_107546,4,kmeans
WH_107547,3,kmeans
WH_107548,4,kmeans
WH_107549,2,kmeans
WH_107551,2,kmeans
WH_107552,3,kmeans
WH_107553,1,kmeans
WH_107554,4,kmeans
WH_107555,4,kmeans
WH_107556,1,kmeans
WH_107557,1,kmeans
WH_107558,2,kmeans
WH_107559,4,kmeans
WH_107560,4,kmeans
WH_107562,1,kmeans
WH_107563,3,kmeans
WH_107564,4,kmeans
WH_107565,2,kmeans
WH_107566,4,kmeans
WH_107567,4,kmeans
WH_107568,3,kmeans
WH_107569,1,kmeans
WH_107570,3,kmeans
WH_107571,3,kmeans
WH_107572,4,kmeans
WH_107573,4,kmeans
WH_107574,3,kmeans
WH_107575,3,kmeans
WH_107576,4,kmeans
WH_107577,1,kmeans
WH_107578,1,kmeans
WH_107579,1,kmeans
WH_107580,3,kmeans
WH_107581,2,kmeans
WH_107582,4,kmeans
WH_107583,4,kmeans
WH_107584,1,kmeans
WH_107585,1,kmeans
WH_107586,2,kmeans
WH_107587,2,kmeans
WH_107588,4,kmeans
WH_107589,1,kmeans
WH_107590,1,kmeans
WH_107591,2,kmeans
WH_107592,1,kmeans
WH_107593,3,kmeans
WH_107594,3,kmeans
WH_107595,4,kmeans
WH_107596,3,kmeans
WH_107597,4,kmeans
WH_107598,2,kmeans
WH_107599,3,kmeans
WH_107600,4,kmeans
WH_107601,1,kmeans
WH_107603,4,kmeans
WH_107604,4,kmeans
WH_107605,3,kmeans
WH_107606,1,kmeans
WH_107607,4,kmeans
WH_107608,3,kmeans
WH_107609,4,kmeans
WH_107610,1,kmeans
WH_107611,1,kmeans
WH_107613,4,kmeans
WH_107614,1,kmeans
WH_107615,3,kmeans
WH_107616,4,kmeans
WH_107617,4,kmeans
WH_107618,2,kmeans
WH_107619,3,kmeans
WH_107620,3,kmeans
WH_107621,3,kmeans
WH_107622,4,kmeans
WH_107623,4,kmeans
WH_107624,3,kmeans
WH_107625,3,kmeans
WH_107626,4,kmeans
WH_107627,4,kmeans
WH_107628,2,kmeans
WH_107629,1,kmeans
WH_107630,1,kmeans
WH_107631,4,kmeans
WH_107632,2,kmeans
WH_107633,4,kmeans
WH_107634,3,kmeans
WH_107635,3,kmeans
WH_107636,2,kmeans
WH_107637,2,kmeans
WH_107638,2,kmeans
WH_107639,1,kmeans
WH_107640,4,kmeans
WH_107642,3,kmeans
WH_107643,1,kmeans
WH_107645,3,kmeans
WH_107646,4,kmeans
WH_107648,1,kmeans
WH_107649,1,kmeans
WH_107650,1,kmeans
WH_107651,3,kmeans
WH_107652,1,kmeans
WH_107653,2,kmeans
WH_107654,1,kmeans
WH_107655,4,kmeans
WH_107656,4,kmeans
WH_107657,4,kmeans
WH_107658,4,kmeans
WH_107659,4,kmeans
WH_107660,3,kmeans
WH_107661,4,kmeans
WH_107662,1,kmeans
WH_107663,3,kmeans
WH_107664,3,kmeans
WH_107665,3,kmeans
WH_107666,3,kmeans
WH_107667,3,kmeans
WH_107668,4,kmeans
WH_107670,4,kmeans
WH_107671,4,kmeans
WH_107672,1,kmeans
WH_107673,4,kmeans
WH_107674,1,kmeans
WH_107675,1,kmeans
WH_107676,4,kmeans
WH_107677,3,kmeans
WH_107678,3,kmeans
WH_107679,1,kmeans
WH_107680,3,kmeans
WH_107681,1,kmeans
WH_107682,3,kmeans
WH_107683,1,kmeans
WH_107684,4,kmeans
WH_107685,3,kmeans
WH_107686,3,kmeans
WH_107687,1,kmeans
WH_107688,4,kmeans
WH_107689,1,kmeans
WH_107690,1,kmeans
WH_107691,2,kmeans
WH_107692,1,kmeans
WH_107693,2,kmeans
WH_107694,1,kmeans
WH_107695,4,kmeans
WH_107696,1,kmeans
WH_107697,3,kmeans
WH_107698,4,kmeans
WH_107699,4,kmeans
WH_107701,1,kmeans
WH_107702,1,kmeans
WH_107703,4,kmeans
WH_107704,3,kmeans
WH_107705,2,kmeans
WH_107706,3,kmeans
WH_107707,3,kmeans
WH_107708,2,kmeans
WH_107709,3,kmeans
WH_107710,2,kmeans
WH_107711,2,kmeans
WH_107712,1,kmeans
WH_107713,1,kmeans
WH_107714,2,kmeans
WH_107715,1,kmeans
WH_107716,4,kmeans
WH_107717,1,kmeans
WH_107718,1,kmeans
WH_107719,4,kmeans
WH_107720,2,kmeans
WH_107721,1,kmeans
WH_107722,2,kmeans
WH_107723,4,kmeans
WH_107724,2,kmeans
WH_107725,4,kmeans
WH_107726,3,kmeans
WH_107727,1,kmeans
WH_107728,2,kmeans
WH_107729,3,kmeans
WH_107730,4,kmeans
WH_107731,1,kmeans
WH_107732,4,kmeans
WH_107733,3,kmeans
WH_107734,4,kmeans
WH_107735,3,kmeans
WH_107736,4,kmeans
WH_107737,4,kmeans
WH_107738,1,kmeans
WH_107739,1,kmeans
WH_107740,4,kmeans
WH_107741,3,kmeans
WH_107742,1,kmeans
WH_107743,1,kmeans
WH_107744,4,kmeans
WH_107745,1,kmeans
WH_107746,4,kmeans
WH_107747,4,kmeans
WH_107748,1,kmeans
WH_107749,3,kmeans
WH_107750,4,kmeans
WH_107751,3,kmeans
WH_107752,4,kmeans
WH_107753,4,kmeans
WH_107754,4,kmeans
WH_107755,3,kmeans
WH_107756,1,kmeans
